
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde1435    Vardas1435     x.xx                3.80                
Pavarde1438    Vardas1438     x.xx                4.40                
Pavarde1439    Vardas1439     x.xx                3.80                
Pavarde1442    Vardas1442     x.xx                3.60                
Pavarde1444    Vardas1444     x.xx                3.80                
Pavarde1447    Vardas1447     x.xx                2.80                
Pavarde1449    Vardas1449     x.xx                4.00                
Pavarde1453    Vardas1453     x.xx                3.60                
Pavarde1455    Vardas1455     x.xx                3.80                
Pavarde1456    Vardas1456     x.xx                2.60                
Pavarde1465    Vardas1465     x.xx                4.40                
Pavarde1467    Vardas1467     x.xx                4.00                
Pavarde1469    Vardas1469     x.xx                3.40                
Pavarde1470    Vardas1470     x.xx                3.20                
Pavarde1472    Vardas1472     x.xx                4.80                
Pavarde1474    Vardas1474     x.xx                3.60                
Pavarde1475    Vardas1475     x.xx                3.60                
Pavarde1477    Vardas1477     x.xx                4.80                
Pavarde1481    Vardas1481     x.xx                3.80                
Pavarde1482    Vardas1482     x.xx                3.20                
Pavarde1485    Vardas1485     x.xx                3.80                
Pavarde1486    Vardas1486     x.xx                3.60                
Pavarde1487    Vardas1487     x.xx                3.40                
Pavarde1488    Vardas1488     x.xx                4.20                
Pavarde1492    Vardas1492     x.xx                3.40                
Pavarde1501    Vardas1501     x.xx                4.40                
Pavarde1506    Vardas1506     x.xx                2.60                
Pavarde1507    Vardas1507     x.xx                3.60                
Pavarde1510    Vardas1510     x.xx                3.20                
Pavarde1514    Vardas1514     x.xx                4.60                
Pavarde1515    Vardas1515     x.xx                3.60                
Pavarde1516    Vardas1516     x.xx                2.40                
Pavarde1517    Vardas1517     x.xx                4.40                
Pavarde1518    Vardas1518     x.xx                3.00                
Pavarde1520    Vardas1520     x.xx                3.20                
Pavarde1524    Vardas1524     x.xx                4.00                
