
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde606     Vardas606      x.xx                7.00                
Pavarde607     Vardas607      x.xx                7.20                
Pavarde608     Vardas608      x.xx                5.60                
Pavarde609     Vardas609      x.xx                4.00                
Pavarde610     Vardas610      x.xx                4.60                
Pavarde611     Vardas611      x.xx                7.40                
Pavarde612     Vardas612      x.xx                3.40                
Pavarde613     Vardas613      x.xx                8.60                
Pavarde614     Vardas614      x.xx                4.40                
Pavarde615     Vardas615      x.xx                3.80                
Pavarde616     Vardas616      x.xx                5.60                
Pavarde617     Vardas617      x.xx                7.40                
Pavarde618     Vardas618      x.xx                4.20                
Pavarde619     Vardas619      x.xx                3.60                
Pavarde620     Vardas620      x.xx                5.20                
Pavarde621     Vardas621      x.xx                3.20                
Pavarde622     Vardas622      x.xx                6.80                
Pavarde623     Vardas623      x.xx                7.60                
Pavarde624     Vardas624      x.xx                8.20                
