
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde1007    Vardas1007     x.xx                7.00                
Pavarde1008    Vardas1008     x.xx                8.20                
Pavarde1010    Vardas1010     x.xx                7.20                
Pavarde1012    Vardas1012     x.xx                7.80                
Pavarde1014    Vardas1014     x.xx                7.40                
Pavarde1016    Vardas1016     x.xx                7.20                
Pavarde1018    Vardas1018     x.xx                7.00                
Pavarde1020    Vardas1020     x.xx                5.20                
Pavarde1021    Vardas1021     x.xx                7.40                
Pavarde1022    Vardas1022     x.xx                5.60                
Pavarde1023    Vardas1023     x.xx                6.40                
Pavarde1024    Vardas1024     x.xx                6.60                
Pavarde1025    Vardas1025     x.xx                6.40                
Pavarde1026    Vardas1026     x.xx                7.20                
Pavarde1029    Vardas1029     x.xx                7.40                
Pavarde1031    Vardas1031     x.xx                9.00                
Pavarde1033    Vardas1033     x.xx                6.60                
Pavarde1034    Vardas1034     x.xx                5.20                
Pavarde1036    Vardas1036     x.xx                6.60                
Pavarde1037    Vardas1037     x.xx                5.00                
